brand,name,weight,price
SAVORITZ,"Nordic Sourdough Jalapeno Crackers, 4.58 oz",4.58 oz,$3.29
CLANCY'S,"Gluten Free Lightly Salted Pea Crisps, 3.3 oz",3.3 oz,$2.19
CLANCY'S,Gluten Free Sour Cream & Onion Flavored Lentil Loops,3.3 oz,$2.19
JOLLY RANCHER,"Assorted Fruit Mixed Spring Gummies, 6.8 oz",6.8 oz,$2.97
HERSHEY'S,"York Peppermint Eggs, 9.6 oz",9.6 oz,$4.97
HERSHEY'S,"Snack Size Chocolate Bunnies, 8.85 oz",8.85 oz,$4.97
HERSHEY'S,"Mini Peanut Butter Cups, 9.6 oz",9.6 oz,$4.97
HERSHEY'S,"Snack Size Peanut Butter Eggs, 9.6 oz",9.6 oz,$4.97
M&M'S,"Bunny Milk Chocolate Cane, 3 oz",3 oz,$3.00
MARS,"Easter Variety Pack Minis Chocolate, 30 count",8.59 oz,$5.97
MARS,"Easter Variety Pack Minis, 55 count",21.32 oz,$9.94
SOUR PATCH KIDS,"Treat Size Sour Bunnies Candies, 7.93 oz",7.93 oz,$3.39
RUSSELL STOVER,6 Pack Marshmallow Eggs,7.8 oz,$5.44
CHOCEUR,"Bunny Shaped Milk Chocolate, 5.29 oz",5.29 oz,$3.29
CHOCEUR,"Bunny Shaped Dark Chocolate, 5.29 oz",5.29 oz,$3.29
CHOCEUR,"Bunny Shaped White Chocolate, 5.29 oz",5.29 oz,$3.29
CHOCEUR,"Easter Bunny Character Mini Chocolates, 4.41 oz",4.41 oz,$2.99
CHOCEUR,"Easter Lamb Character Mini Chocolates, 4.41 oz",4.41 oz,$2.99
CHOCEUR,"Easter Chick Character Mini Chocolates, 4.41 oz",4.41 oz,$2.99
CHOCEUR,"Easter Mixed Bag Milk Chocolates, 8.82 oz",8.82 oz,$3.99
CHOCEUR,"Solid Chocolate Eggs, 7.05 oz",7.05 oz,$3.29
MOSER ROTH,"Easter Finest Hazelnut Creme Filled Eggs, 5.3 oz",5.3 oz,$3.29
CHOCEUR,"Easter White Chocolate Cream Filled Mini Chocolate Bunnies, 5.2 oz",5.29 oz,$3.69
MOSER ROTH,"Chocolate Truffle Eggs, 3.52 oz",3.52 oz,$3.99
